,Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType
2486,390203,Velda,Deangelus,Velda Deangelus,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Suburban,0.0,Married,Aurora,11/1/2015,,8215.39,Standard
2487,943602,Rufus,Gassaway,Rufus Gassaway,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,College,Rural,0.0,Married,Aurora,4/30/2021,12/30/2021,8215.39,2021 Promotion
2488,549415,Wilda,Wienberg,Wilda Wienberg,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,College,Suburban,0.0,Single,Aurora,3/29/2016,,8216.39,Standard
2489,716690,Pennie,Brasch,Pennie Brasch,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,College,Urban,0.0,Single,Aurora,6/5/2016,,8216.39,Standard
2490,406564,Glen,Buccellato,Glen Buccellato,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Suburban,84815.0,Married,Aurora,11/28/2018,,8217.43,Standard
2491,581999,Corine,Guyon,Corine Guyon,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Rural,28445.0,Married,Aurora,4/3/2018,,8219.36,Standard
2492,328198,Dominick,Ruger,Dominick Ruger,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,95102.0,Married,Aurora,10/27/2016,,8223.16,Standard
2493,642784,Jae,Yarwood,Jae Yarwood,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,82634.0,Single,Aurora,2/19/2016,7/2/2017,8224.77,Standard
2494,436874,Tracey,Baros,Tracey Baros,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Rural,0.0,Divorced,Aurora,10/14/2016,,8231.22,Standard
2495,169131,Alphonso,Sowle,Alphonso Sowle,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,College,Suburban,0.0,Married,Aurora,7/26/2021,,8236.92,Standard
2496,381472,Clark,Bisel,Clark Bisel,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Suburban,48866.0,Married,Aurora,9/20/2018,,8237.25,Standard
2497,149912,Ron,Avril,Ron Avril,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Rural,68261.0,Married,Aurora,1/31/2021,,8238.46,Standard
2498,564841,Teddy,Laube,Teddy Laube,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Urban,49009.0,Married,Aurora,2/3/2019,,8247.95,Standard
2499,136464,Caroline,Sobery,Caroline Sobery,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Urban,62375.0,Married,Aurora,11/20/2015,,8253.27,Standard
2500,416783,Olevia,Starns,Olevia Starns,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,College,Urban,0.0,Divorced,Aurora,3/7/2017,,8254.7,Standard
2501,452464,Jeanne,Cunnick,Jeanne Cunnick,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,College,Suburban,0.0,Divorced,Aurora,8/18/2020,,8254.7,Standard
2502,590621,Kyle,Aultman,Kyle Aultman,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,College,Urban,0.0,Single,Aurora,11/21/2021,,8255.06,Standard
2503,827194,Ashley,Sannicolas,Ashley Sannicolas,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Rural,54040.0,Married,Aurora,3/14/2021,,8255.76,2021 Promotion
2504,389741,Pricilla,Cramblet,Pricilla Cramblet,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Bachelor,Urban,62902.0,Married,Aurora,8/4/2020,,8256.3,Standard
2505,522866,Nikia,Sporleder,Nikia Sporleder,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Suburban,62902.0,Married,Aurora,1/17/2020,,8256.3,Standard
2506,103970,Dorla,Mario,Dorla Mario,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Doctor,Urban,23815.0,Married,Aurora,10/17/2018,,8257.67,Standard
2507,115322,Mabel,Strike,Mabel Strike,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,Doctor,Suburban,23815.0,Married,Aurora,11/5/2016,,8257.67,Standard
2508,578788,Claude,Bruzewski,Claude Bruzewski,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Doctor,Urban,23815.0,Married,Aurora,12/19/2019,8/19/2020,8257.67,Standard
2509,725129,Richelle,Brozie,Richelle Brozie,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Doctor,Urban,23815.0,Married,Aurora,8/3/2017,,8257.67,Standard
2510,849549,Huey,Mcclement,Huey Mcclement,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,male,Bachelor,Urban,33321.0,Married,Aurora,10/7/2018,,8260.64,Standard
2511,680878,Mariana,Hamway,Mariana Hamway,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,College,Suburban,0.0,Single,Aurora,8/7/2021,,8262.63,Standard
2512,303246,Kendal,Ypina,Kendal Ypina,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Rural,0.0,Married,Aurora,7/30/2018,,8262.88,Standard
2513,523979,Tamiko,Keh,Tamiko Keh,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Urban,36881.0,Married,Aurora,8/9/2021,,8267.12,Standard
2514,898514,Teresa,Nagelschmidt,Teresa Nagelschmidt,Canada,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,female,High School or Below,Rural,20225.0,Married,Aurora,1/27/2021,,8269.08,Standard
2515,487228,Cecily,Usina,Cecily Usina,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Suburban,0.0,Divorced,Aurora,1/2/2021,,8273.11,Standard
2516,857619,Alita,Bhatti,Alita Bhatti,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,female,Bachelor,Urban,69011.0,Single,Aurora,8/16/2019,,8274.15,Standard
2517,393130,Ariane,Lachappelle,Ariane Lachappelle,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,45257.0,Married,Aurora,10/19/2021,6/19/2019,8277.75,Standard
2518,238434,Curtis,Mackley,Curtis Mackley,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Rural,79632.0,Divorced,Aurora,8/12/2017,,8292.63,Standard
2519,276100,Taisha,Schellman,Taisha Schellman,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Rural,79632.0,Divorced,Aurora,10/28/2017,,8292.63,Standard
2520,733181,Vilma,Gandarilla,Vilma Gandarilla,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,70258.0,Divorced,Aurora,6/11/2019,,8293.48,Standard
2521,276967,Deangelo,Bartek,Deangelo Bartek,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Suburban,89834.0,Single,Aurora,2/27/2020,10/27/2020,8306.55,Standard
2522,971318,Cathern,Dickie,Cathern Dickie,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,89834.0,Single,Aurora,12/16/2015,,8306.55,Standard
2523,350271,Armandina,Demora,Armandina Demora,Canada,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,male,College,Rural,0.0,Married,Aurora,11/27/2020,,8311.14,Standard
2524,838993,Tammie,Huff,Tammie Huff,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,44843.0,Single,Aurora,10/12/2020,6/12/2021,8311.85,Standard
2525,232450,Denny,Strasser,Denny Strasser,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Master,Suburban,21442.0,Divorced,Aurora,4/3/2016,,8312.68,Standard
2526,874780,Breana,Burgman,Breana Burgman,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Master,Urban,21442.0,Divorced,Aurora,3/17/2018,,8312.68,Standard
2527,704559,Sheree,Galvani,Sheree Galvani,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Urban,64367.0,Married,Aurora,4/3/2015,,8317.3,Standard
2528,885474,Juliana,Haering,Juliana Haering,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,Bachelor,Rural,49734.0,Married,Aurora,12/30/2017,,8319.12,Standard
2529,804890,Jana,Currence,Jana Currence,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Rural,61367.0,Divorced,Aurora,10/21/2021,,8319.53,Standard
2530,752140,Jessenia,Birtcher,Jessenia Birtcher,Canada,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,male,Bachelor,Urban,97245.0,Divorced,Aurora,9/25/2016,,8323.07,Standard
2531,164224,Margot,Hessing,Margot Hessing,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,College,Suburban,0.0,Single,Aurora,2/24/2021,,8324.23,2021 Promotion
2532,522572,Giselle,Milek,Giselle Milek,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,College,Rural,0.0,Single,Aurora,7/22/2016,,8331.65,Standard
2533,963502,Vernie,Threlkeld,Vernie Threlkeld,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,College,Urban,0.0,Single,Aurora,10/21/2019,,8331.65,Standard
2534,429238,Wan,Zubris,Wan Zubris,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,College,Urban,0.0,Married,Aurora,5/24/2017,,8332.73,Standard
2535,647133,Selena,Langanke,Selena Langanke,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,College,Rural,0.0,Single,Aurora,4/28/2020,,8336.08,Standard
2536,165759,Versie,Hirliman,Versie Hirliman,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Rural,30344.0,Divorced,Aurora,6/29/2019,,8341.93,Standard
2537,393309,Ilene,Upadhyaya,Ilene Upadhyaya,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Rural,63354.0,Single,Aurora,11/27/2017,,8343.41,Standard
2538,969800,Marquetta,Hun,Marquetta Hun,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,female,Bachelor,Rural,63354.0,Single,Aurora,12/12/2021,,8343.41,Standard
2539,311907,Ossie,Genung,Ossie Genung,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Suburban,64127.0,Single,Aurora,4/30/2017,,8343.75,Standard
2540,437074,Khalilah,Nuchols,Khalilah Nuchols,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Suburban,64127.0,Single,Aurora,10/10/2015,,8343.75,2021 Promotion
2541,200065,Charlena,Horiuchi,Charlena Horiuchi,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Urban,48259.0,Single,Aurora,9/1/2017,,8346.98,Standard
2542,910391,Eboni,Barga,Eboni Barga,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,Bachelor,Urban,48259.0,Single,Aurora,1/31/2016,,8346.98,Standard
2543,548565,Ethyl,Monteagudo,Ethyl Monteagudo,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,45428.0,Divorced,Aurora,11/26/2018,,8349.52,2021 Promotion
2544,795283,Darnell,Tavolario,Darnell Tavolario,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Rural,45428.0,Divorced,Aurora,4/12/2020,,8349.52,Standard
2545,137968,Gregory,Profancik,Gregory Profancik,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,64502.0,Married,Aurora,1/10/2021,,8355.77,Standard
2546,836550,Mariette,Borrego,Mariette Borrego,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Suburban,23666.0,Married,Aurora,6/26/2020,,8355.96,Standard
2547,840515,Hildegard,Stepter,Hildegard Stepter,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,23666.0,Married,Aurora,9/1/2015,,8355.96,Standard
2548,649802,Tari,Purkett,Tari Purkett,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Suburban,0.0,Married,Aurora,12/11/2019,,8356.18,Standard
2549,110073,Louella,Chass,Louella Chass,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Suburban,72117.0,Married,Aurora,2/16/2018,3/10/2018,8364.56,Standard
2550,435156,Ashlee,Ewin,Ashlee Ewin,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Doctor,Suburban,27042.0,Divorced,Aurora,6/1/2016,,8365.96,Standard
2551,663270,Chi,Kennon,Chi Kennon,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Rural,33409.0,Married,Aurora,6/14/2016,,8370.57,Standard
2552,436318,Daren,Faaita,Daren Faaita,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,High School or Below,Urban,17780.0,Married,Aurora,11/11/2018,7/11/2019,8375.35,Standard
2553,465424,Rosie,Hidaka,Rosie Hidaka,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Urban,26448.0,Married,Aurora,2/23/2021,,8376.33,2021 Promotion
2554,355126,Mallory,Susi,Mallory Susi,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Suburban,40994.0,Married,Aurora,3/12/2019,,8378.36,Standard
2555,258184,Laurie,Sharpes,Laurie Sharpes,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Suburban,25998.0,Married,Aurora,6/21/2017,,8382.48,Standard
2556,279693,Veronique,Glaus,Veronique Glaus,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Suburban,25998.0,Married,Aurora,11/7/2017,,8382.48,Standard
2557,336817,Graciela,Abair,Graciela Abair,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Rural,25998.0,Married,Aurora,4/19/2021,,8382.48,2021 Promotion
2558,390980,Majorie,Marvel,Majorie Marvel,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Rural,25998.0,Married,Aurora,9/28/2017,3/7/2021,8382.48,Standard
2559,493337,Margene,Carella,Margene Carella,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Rural,25998.0,Married,Aurora,4/15/2018,12/15/2018,8382.48,Standard
2560,669065,Shantelle,Eckrich,Shantelle Eckrich,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Master,Suburban,19683.0,Married,Aurora,1/30/2017,,8382.63,Standard
2561,267566,Arlie,Ripke,Arlie Ripke,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,College,Rural,0.0,Single,Aurora,5/4/2016,,8385.25,Standard
2562,711319,Adell,Mesich,Adell Mesich,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,87123.0,Married,Aurora,10/1/2015,,8388.72,Standard
2563,683239,Pia,Freidin,Pia Freidin,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,male,College,Urban,0.0,Single,Aurora,7/20/2020,3/20/2021,8390.12,Standard
2564,387834,Abram,Roos,Abram Roos,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,62989.0,Divorced,Aurora,7/6/2021,,8395.27,Standard
2565,101709,Jaimee,Clem,Jaimee Clem,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Suburban,47593.0,Single,Aurora,9/2/2018,8/25/2021,8396.61,Standard
2566,200321,Ashlyn,Fadley,Ashlyn Fadley,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Rural,47593.0,Single,Aurora,4/12/2017,,8396.61,Standard
2567,620480,Shemeka,Clumpner,Shemeka Clumpner,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Urban,0.0,Single,Aurora,10/22/2019,,8401.79,Standard
2568,926277,Candi,Lehnertz,Candi Lehnertz,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Urban,48315.0,Divorced,Aurora,8/10/2016,,8404.4,2021 Promotion
2569,216517,Dusty,Pillot,Dusty Pillot,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Urban,85355.0,Married,Aurora,7/19/2016,,8405.75,Standard
2570,345238,Michale,Giannattasio,Michale Giannattasio,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Urban,82800.0,Married,Aurora,11/16/2019,,8408.32,Standard
2571,434965,Ward,Pahl,Ward Pahl,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Urban,59828.0,Married,Aurora,12/15/2021,,8414.08,Standard
2572,515981,Dell,Peppers,Dell Peppers,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,College,Rural,0.0,Single,Aurora,9/3/2015,,8415.64,Standard
2573,270337,Kathaleen,Busbee,Kathaleen Busbee,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Suburban,24285.0,Divorced,Aurora,10/15/2019,,8417.0,Standard
2574,117169,Jame,Wysinger,Jame Wysinger,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Urban,31756.0,Married,Aurora,11/23/2016,,8417.1,Standard
2575,652194,Neida,Scarola,Neida Scarola,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Suburban,20215.0,Single,Aurora,10/30/2017,,8417.16,Standard
2576,193917,Lida,Mahi,Lida Mahi,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,College,Rural,0.0,Married,Aurora,3/1/2017,,8418.57,Standard
2577,813868,Rolanda,Barczak,Rolanda Barczak,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Urban,95139.0,Married,Aurora,6/6/2021,,8421.52,Standard
2578,152936,Jon,Dickerman,Jon Dickerman,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Urban,46503.0,Divorced,Aurora,7/24/2015,,8427.17,Standard
2579,364137,Patsy,Biddinger,Patsy Biddinger,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Urban,46503.0,Divorced,Aurora,10/18/2015,,8427.17,Standard
2580,454668,Florentino,Quinonez,Florentino Quinonez,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Rural,46503.0,Divorced,Aurora,3/2/2017,,8427.17,Standard
2581,493088,Dayna,Mcmonigle,Dayna Mcmonigle,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Suburban,46503.0,Divorced,Aurora,7/31/2017,,8427.17,Standard
2582,601068,Agnus,Houtman,Agnus Houtman,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,College,Suburban,0.0,Married,Aurora,10/3/2018,12/27/2019,8430.06,Standard
2583,508402,Albert,Dishmon,Albert Dishmon,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,44216.0,Married,Aurora,7/8/2020,,8434.46,Standard
2584,843233,Lucilla,Shallow,Lucilla Shallow,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Suburban,50801.0,Married,Aurora,2/18/2016,,8441.67,Standard
2585,106444,Jill,Thomann,Jill Thomann,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Urban,0.0,Divorced,Aurora,12/20/2020,,8447.8,Standard
2586,833576,Tom,Godel,Tom Godel,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,College,Suburban,0.0,Divorced,Aurora,8/8/2017,,8447.8,Standard
2587,762990,Leonora,Balleza,Leonora Balleza,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Urban,61337.0,Married,Aurora,7/22/2016,8/18/2019,8447.89,Standard
2588,782284,Dixie,Zarrillo,Dixie Zarrillo,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Urban,61337.0,Married,Aurora,4/10/2021,,8447.89,2021 Promotion
2589,574542,Hiedi,Prinzing,Hiedi Prinzing,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,College,Suburban,0.0,Single,Aurora,12/19/2017,,8456.27,Standard
2590,623903,Robbie,Domine,Robbie Domine,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Urban,84574.0,Divorced,Aurora,8/22/2019,,8456.72,Standard
2591,175711,Lyda,Lamoore,Lyda Lamoore,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Rural,25141.0,Divorced,Aurora,7/30/2018,,8456.96,Standard
2592,239606,Athena,Corsino,Athena Corsino,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Rural,92717.0,Married,Aurora,9/22/2017,,8459.05,Standard
2593,272225,Alica,Lukaszewicz,Alica Lukaszewicz,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Suburban,0.0,Single,Aurora,9/11/2021,,8460.81,Standard
2594,334224,June,Azeem,June Azeem,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,College,Urban,0.0,Single,Aurora,10/2/2016,,8467.37,Standard
2595,314718,Alicia,Gautreaux,Alicia Gautreaux,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Doctor,Rural,21139.0,Divorced,Aurora,11/29/2017,,8467.39,Standard
2596,830975,Ardath,Puffenberger,Ardath Puffenberger,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,College,Urban,0.0,Married,Aurora,7/3/2020,,8470.04,Standard
2597,258323,Christena,Falick,Christena Falick,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,63513.0,Married,Aurora,9/16/2015,,8471.42,Standard
2598,486860,Adah,Byland,Adah Byland,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,63513.0,Married,Aurora,8/14/2018,,8471.42,Standard
2599,117240,Fredricka,Jaus,Fredricka Jaus,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,Bachelor,Urban,28181.0,Married,Aurora,12/19/2020,,8476.08,Standard
2600,362823,Sage,Tiano,Sage Tiano,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,High School or Below,Rural,13870.0,Married,Aurora,8/13/2021,4/13/2019,8478.3,Standard
2601,312074,Natividad,Tippey,Natividad Tippey,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,College,Urban,0.0,Married,Aurora,6/14/2017,,8478.82,Standard
2602,322169,Leonel,Netherton,Leonel Netherton,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,67197.0,Divorced,Aurora,5/6/2020,,8481.31,Standard
2603,700705,Tatiana,Busard,Tatiana Busard,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,female,College,Suburban,0.0,Single,Aurora,4/17/2016,,8485.39,Standard
2604,281979,Cherise,Batrez,Cherise Batrez,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,College,Rural,0.0,Married,Aurora,6/2/2015,,8487.24,Standard
2605,318845,Theo,Vanepps,Theo Vanepps,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,College,Rural,0.0,Single,Aurora,8/1/2018,11/7/2019,8489.84,Standard
2606,670606,Taylor,Bending,Taylor Bending,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Suburban,0.0,Single,Aurora,6/30/2018,,8489.84,Standard
2607,551055,Sergio,Rysavy,Sergio Rysavy,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Rural,27804.0,Married,Aurora,12/23/2015,,8492.7,Standard
2608,666761,Bunny,Geidl,Bunny Geidl,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,male,Bachelor,Urban,27804.0,Married,Aurora,11/7/2019,7/7/2020,8492.7,Standard
2609,207484,Shakira,Panchak,Shakira Panchak,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Rural,24031.0,Divorced,Aurora,7/23/2015,,8496.06,Standard
2610,777875,Marcela,Shahinfar,Marcela Shahinfar,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Urban,44624.0,Married,Aurora,1/10/2020,,8496.35,Standard
2611,803407,Johnathon,Difeo,Johnathon Difeo,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,Bachelor,Rural,44624.0,Married,Aurora,5/15/2018,,8496.35,Standard
2612,128534,Augustine,Antonacci,Augustine Antonacci,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,College,Urban,0.0,Single,Aurora,6/21/2016,,8501.65,Standard
2613,513446,Serena,Polanco,Serena Polanco,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,46754.0,Married,Aurora,5/8/2019,,8507.13,Standard
2614,445282,Rory,Lacsamana,Rory Lacsamana,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,56481.0,Married,Aurora,2/22/2017,10/22/2017,8509.02,Standard
